time_h,CSC_count,PC_count,mean_nutrient
3.040000000000000000e+02,9.000000000000000000e+00,9.800000000000000000e+01,5.262464041299592665e-01
3.050000000000000000e+02,9.000000000000000000e+00,9.900000000000000000e+01,5.259762593421000165e-01
3.060000000000000000e+02,9.000000000000000000e+00,1.010000000000000000e+02,5.257057394889668167e-01
3.070000000000000000e+02,1.000000000000000000e+01,1.010000000000000000e+02,5.254233279633956366e-01
3.080000000000000000e+02,1.000000000000000000e+01,1.020000000000000000e+02,5.251387189187082249e-01
3.090000000000000000e+02,1.000000000000000000e+01,1.020000000000000000e+02,5.248569976466188614e-01
3.100000000000000000e+02,1.000000000000000000e+01,1.040000000000000000e+02,5.245719976017182429e-01
3.110000000000000000e+02,1.100000000000000000e+01,1.040000000000000000e+02,5.242787208862824677e-01
3.120000000000000000e+02,1.100000000000000000e+01,1.040000000000000000e+02,5.239886314495724173e-01
3.130000000000000000e+02,1.100000000000000000e+01,1.050000000000000000e+02,5.237014566593294340e-01
3.140000000000000000e+02,1.100000000000000000e+01,1.050000000000000000e+02,5.234114831121867706e-01
3.150000000000000000e+02,1.100000000000000000e+01,1.050000000000000000e+02,5.231313492498922413e-01
3.160000000000000000e+02,1.100000000000000000e+01,1.050000000000000000e+02,5.228565426939789651e-01
3.170000000000000000e+02,1.100000000000000000e+01,1.060000000000000000e+02,5.225862780213655912e-01
3.180000000000000000e+02,1.100000000000000000e+01,1.060000000000000000e+02,5.223184578443557102e-01
3.190000000000000000e+02,1.100000000000000000e+01,1.070000000000000000e+02,5.220477346913601213e-01
3.200000000000000000e+02,1.200000000000000000e+01,1.080000000000000000e+02,5.217885651952819392e-01
3.210000000000000000e+02,1.200000000000000000e+01,1.090000000000000000e+02,5.215238266206724260e-01
3.220000000000000000e+02,1.200000000000000000e+01,1.090000000000000000e+02,5.212578142288210037e-01
3.230000000000000000e+02,1.200000000000000000e+01,1.100000000000000000e+02,5.209976822755792991e-01
3.240000000000000000e+02,1.200000000000000000e+01,1.090000000000000000e+02,5.207365641519773325e-01
3.250000000000000000e+02,1.200000000000000000e+01,1.110000000000000000e+02,5.204930447713588260e-01
3.260000000000000000e+02,1.200000000000000000e+01,1.110000000000000000e+02,5.202381851258658374e-01
3.270000000000000000e+02,1.200000000000000000e+01,1.120000000000000000e+02,5.199826900604903601e-01
3.280000000000000000e+02,1.200000000000000000e+01,1.130000000000000000e+02,5.197361152556800867e-01
3.290000000000000000e+02,1.200000000000000000e+01,1.140000000000000000e+02,5.194927874548229685e-01
3.300000000000000000e+02,1.100000000000000000e+01,1.170000000000000000e+02,5.192456907170354130e-01
3.310000000000000000e+02,1.100000000000000000e+01,1.180000000000000000e+02,5.189850566090381534e-01
3.320000000000000000e+02,1.100000000000000000e+01,1.180000000000000000e+02,5.187247991890112653e-01
3.330000000000000000e+02,1.100000000000000000e+01,1.190000000000000000e+02,5.184640256919111900e-01
3.340000000000000000e+02,1.100000000000000000e+01,1.200000000000000000e+02,5.182012402209958957e-01
3.350000000000000000e+02,1.100000000000000000e+01,1.200000000000000000e+02,5.179365452188634533e-01
3.360000000000000000e+02,1.100000000000000000e+01,1.190000000000000000e+02,5.176769383432082705e-01
3.370000000000000000e+02,1.100000000000000000e+01,1.200000000000000000e+02,5.174240633783593335e-01
3.380000000000000000e+02,1.100000000000000000e+01,1.200000000000000000e+02,5.171729652868854998e-01
3.390000000000000000e+02,1.100000000000000000e+01,1.210000000000000000e+02,5.169384180574952969e-01
3.400000000000000000e+02,1.100000000000000000e+01,1.210000000000000000e+02,5.167021789710882773e-01
3.410000000000000000e+02,1.100000000000000000e+01,1.220000000000000000e+02,5.164716218489161514e-01
3.420000000000000000e+02,1.100000000000000000e+01,1.230000000000000000e+02,5.162490588651158507e-01
3.430000000000000000e+02,1.100000000000000000e+01,1.240000000000000000e+02,5.160081996810828020e-01
3.440000000000000000e+02,1.200000000000000000e+01,1.240000000000000000e+02,5.157637020114111959e-01
3.450000000000000000e+02,1.200000000000000000e+01,1.240000000000000000e+02,5.155199285483224036e-01
3.460000000000000000e+02,1.200000000000000000e+01,1.260000000000000000e+02,5.152816408469265141e-01
3.470000000000000000e+02,1.200000000000000000e+01,1.290000000000000000e+02,5.150294562104508200e-01
3.480000000000000000e+02,1.200000000000000000e+01,1.290000000000000000e+02,5.147791087261135434e-01
3.490000000000000000e+02,1.200000000000000000e+01,1.290000000000000000e+02,5.145310923806428738e-01
3.500000000000000000e+02,1.200000000000000000e+01,1.290000000000000000e+02,5.142946147353990582e-01
3.510000000000000000e+02,1.200000000000000000e+01,1.300000000000000000e+02,5.140497612462686661e-01
3.520000000000000000e+02,1.200000000000000000e+01,1.300000000000000000e+02,5.138103952068505675e-01
3.530000000000000000e+02,1.300000000000000000e+01,1.320000000000000000e+02,5.135674353121097990e-01
3.540000000000000000e+02,1.300000000000000000e+01,1.320000000000000000e+02,5.133219229832107766e-01
3.550000000000000000e+02,1.400000000000000000e+01,1.330000000000000000e+02,5.130733430382965476e-01
3.560000000000000000e+02,1.400000000000000000e+01,1.350000000000000000e+02,5.128155692707990765e-01
3.570000000000000000e+02,1.400000000000000000e+01,1.350000000000000000e+02,5.125664775711450405e-01
3.580000000000000000e+02,1.400000000000000000e+01,1.350000000000000000e+02,5.123170669387102638e-01
3.590000000000000000e+02,1.400000000000000000e+01,1.350000000000000000e+02,5.120700020890036619e-01
3.600000000000000000e+02,1.400000000000000000e+01,1.350000000000000000e+02,5.118423058171054363e-01
3.610000000000000000e+02,1.400000000000000000e+01,1.370000000000000000e+02,5.116125606175840890e-01
3.620000000000000000e+02,1.400000000000000000e+01,1.370000000000000000e+02,5.113812674228764843e-01
3.630000000000000000e+02,1.500000000000000000e+01,1.370000000000000000e+02,5.111366988151875290e-01
3.640000000000000000e+02,1.500000000000000000e+01,1.390000000000000000e+02,5.108901621502051071e-01
3.650000000000000000e+02,1.500000000000000000e+01,1.400000000000000000e+02,5.106340439783091378e-01
3.660000000000000000e+02,1.500000000000000000e+01,1.400000000000000000e+02,5.103802865274512657e-01
3.670000000000000000e+02,1.500000000000000000e+01,1.400000000000000000e+02,5.101169909280486303e-01
3.680000000000000000e+02,1.500000000000000000e+01,1.400000000000000000e+02,5.098723764551629234e-01
3.690000000000000000e+02,1.500000000000000000e+01,1.430000000000000000e+02,5.096386995796826636e-01
3.700000000000000000e+02,1.500000000000000000e+01,1.430000000000000000e+02,5.093730480098048741e-01
3.710000000000000000e+02,1.500000000000000000e+01,1.450000000000000000e+02,5.091121225934948091e-01
3.720000000000000000e+02,1.500000000000000000e+01,1.440000000000000000e+02,5.088478505624445258e-01
3.730000000000000000e+02,1.500000000000000000e+01,1.450000000000000000e+02,5.085986950593845979e-01
3.740000000000000000e+02,1.500000000000000000e+01,1.450000000000000000e+02,5.083609138674138883e-01
3.750000000000000000e+02,1.500000000000000000e+01,1.460000000000000000e+02,5.081210232636114155e-01
3.760000000000000000e+02,1.500000000000000000e+01,1.470000000000000000e+02,5.078859002692553970e-01
3.770000000000000000e+02,1.500000000000000000e+01,1.480000000000000000e+02,5.076403725302430781e-01
3.780000000000000000e+02,1.500000000000000000e+01,1.500000000000000000e+02,5.073777283247827841e-01
3.790000000000000000e+02,1.400000000000000000e+01,1.520000000000000000e+02,5.071074692305278520e-01
3.800000000000000000e+02,1.400000000000000000e+01,1.520000000000000000e+02,5.068364097951864045e-01
3.810000000000000000e+02,1.400000000000000000e+01,1.540000000000000000e+02,5.065734478875975055e-01
3.820000000000000000e+02,1.400000000000000000e+01,1.540000000000000000e+02,5.062973501884509009e-01
3.830000000000000000e+02,1.400000000000000000e+01,1.550000000000000000e+02,5.060354891509218911e-01
3.840000000000000000e+02,1.400000000000000000e+01,1.550000000000000000e+02,5.057638374845797591e-01
3.850000000000000000e+02,1.400000000000000000e+01,1.550000000000000000e+02,5.054981747784170754e-01
3.860000000000000000e+02,1.400000000000000000e+01,1.550000000000000000e+02,5.052407423692214516e-01
3.870000000000000000e+02,1.400000000000000000e+01,1.550000000000000000e+02,5.049867991811857193e-01
3.880000000000000000e+02,1.400000000000000000e+01,1.570000000000000000e+02,5.047414877665787891e-01
3.890000000000000000e+02,1.400000000000000000e+01,1.570000000000000000e+02,5.045056050390122060e-01
3.900000000000000000e+02,1.400000000000000000e+01,1.610000000000000000e+02,5.042536555057794967e-01
3.910000000000000000e+02,1.400000000000000000e+01,1.630000000000000000e+02,5.039941251511502740e-01
3.920000000000000000e+02,1.400000000000000000e+01,1.640000000000000000e+02,5.037465074556919387e-01
3.930000000000000000e+02,1.400000000000000000e+01,1.640000000000000000e+02,5.035014593365679803e-01
3.940000000000000000e+02,1.400000000000000000e+01,1.630000000000000000e+02,5.032572816169265106e-01
3.950000000000000000e+02,1.400000000000000000e+01,1.650000000000000000e+02,5.030232209824764267e-01
3.960000000000000000e+02,1.400000000000000000e+01,1.670000000000000000e+02,5.027710180925573091e-01
3.970000000000000000e+02,1.400000000000000000e+01,1.690000000000000000e+02,5.025091258496601210e-01
3.980000000000000000e+02,1.400000000000000000e+01,1.700000000000000000e+02,5.022499516481433446e-01
3.990000000000000000e+02,1.400000000000000000e+01,1.700000000000000000e+02,5.019768288283072977e-01
4.000000000000000000e+02,1.400000000000000000e+01,1.720000000000000000e+02,5.017172488714080059e-01
4.010000000000000000e+02,1.400000000000000000e+01,1.720000000000000000e+02,5.014585307944026127e-01
4.020000000000000000e+02,1.500000000000000000e+01,1.720000000000000000e+02,5.011959878150816783e-01
4.030000000000000000e+02,1.600000000000000000e+01,1.740000000000000000e+02,5.009340186631907610e-01
4.040000000000000000e+02,1.600000000000000000e+01,1.770000000000000000e+02,5.006464224036032418e-01
4.050000000000000000e+02,1.700000000000000000e+01,1.770000000000000000e+02,5.003658827296948441e-01
4.060000000000000000e+02,1.700000000000000000e+01,1.770000000000000000e+02,5.000807788273361476e-01
4.070000000000000000e+02,1.700000000000000000e+01,1.780000000000000000e+02,4.997939472861669952e-01
4.080000000000000000e+02,1.700000000000000000e+01,1.800000000000000000e+02,4.994960153215751708e-01
4.090000000000000000e+02,1.700000000000000000e+01,1.800000000000000000e+02,4.992074951639773883e-01
4.100000000000000000e+02,1.700000000000000000e+01,1.800000000000000000e+02,4.989194196414158955e-01
4.110000000000000000e+02,1.700000000000000000e+01,1.800000000000000000e+02,4.986321062229009948e-01
4.120000000000000000e+02,1.700000000000000000e+01,1.820000000000000000e+02,4.983435305405398696e-01
4.130000000000000000e+02,1.700000000000000000e+01,1.820000000000000000e+02,4.980516496024416373e-01
4.140000000000000000e+02,1.700000000000000000e+01,1.850000000000000000e+02,4.977668915556626716e-01
4.150000000000000000e+02,1.700000000000000000e+01,1.860000000000000000e+02,4.974786846964070475e-01
4.160000000000000000e+02,1.700000000000000000e+01,1.870000000000000000e+02,4.971769613193892656e-01
4.170000000000000000e+02,1.700000000000000000e+01,1.890000000000000000e+02,4.968814989518417491e-01
4.180000000000000000e+02,1.700000000000000000e+01,1.900000000000000000e+02,4.965753045236407370e-01
4.190000000000000000e+02,1.700000000000000000e+01,1.890000000000000000e+02,4.962808700624645741e-01
4.200000000000000000e+02,1.700000000000000000e+01,1.910000000000000000e+02,4.960011479117033550e-01
4.210000000000000000e+02,1.700000000000000000e+01,1.940000000000000000e+02,4.957084958163190391e-01
4.220000000000000000e+02,1.700000000000000000e+01,1.940000000000000000e+02,4.954014691192680231e-01
4.230000000000000000e+02,1.700000000000000000e+01,1.940000000000000000e+02,4.951120970968673207e-01
4.240000000000000000e+02,1.700000000000000000e+01,1.940000000000000000e+02,4.948262212992136089e-01
4.250000000000000000e+02,1.700000000000000000e+01,1.940000000000000000e+02,4.945326783507336676e-01
4.260000000000000000e+02,1.800000000000000000e+01,1.940000000000000000e+02,4.942356381046000835e-01
4.270000000000000000e+02,1.800000000000000000e+01,1.940000000000000000e+02,4.939474733047897748e-01
4.280000000000000000e+02,1.800000000000000000e+01,1.980000000000000000e+02,4.936697781744677771e-01
4.290000000000000000e+02,1.800000000000000000e+01,2.010000000000000000e+02,4.933625188113478499e-01
4.300000000000000000e+02,1.800000000000000000e+01,2.010000000000000000e+02,4.930602692275745658e-01
4.310000000000000000e+02,1.800000000000000000e+01,2.020000000000000000e+02,4.927501083685367766e-01
4.320000000000000000e+02,1.800000000000000000e+01,2.030000000000000000e+02,4.924583653969467623e-01
4.330000000000000000e+02,1.800000000000000000e+01,2.030000000000000000e+02,4.921618102692699170e-01
4.340000000000000000e+02,1.700000000000000000e+01,2.050000000000000000e+02,4.918705875038723585e-01
4.350000000000000000e+02,1.700000000000000000e+01,2.060000000000000000e+02,4.915699249621129918e-01
4.360000000000000000e+02,1.700000000000000000e+01,2.070000000000000000e+02,4.912726820378251480e-01
4.370000000000000000e+02,1.700000000000000000e+01,2.080000000000000000e+02,4.909869868404017623e-01
4.380000000000000000e+02,1.700000000000000000e+01,2.110000000000000000e+02,4.907089604276190231e-01
4.390000000000000000e+02,1.700000000000000000e+01,2.120000000000000000e+02,4.904350880171046145e-01
4.400000000000000000e+02,1.700000000000000000e+01,2.120000000000000000e+02,4.901397101040322890e-01
4.410000000000000000e+02,1.700000000000000000e+01,2.130000000000000000e+02,4.898679130498483913e-01
4.420000000000000000e+02,1.700000000000000000e+01,2.150000000000000000e+02,4.895770052460927113e-01
4.430000000000000000e+02,1.700000000000000000e+01,2.150000000000000000e+02,4.892829816617331740e-01
4.440000000000000000e+02,1.700000000000000000e+01,2.170000000000000000e+02,4.890001157241552487e-01
4.450000000000000000e+02,1.700000000000000000e+01,2.170000000000000000e+02,4.887049906982589564e-01
4.460000000000000000e+02,1.700000000000000000e+01,2.170000000000000000e+02,4.884168351237341277e-01
4.470000000000000000e+02,1.700000000000000000e+01,2.200000000000000000e+02,4.881384876421875907e-01
4.480000000000000000e+02,1.700000000000000000e+01,2.200000000000000000e+02,4.878534236060894091e-01
4.490000000000000000e+02,1.700000000000000000e+01,2.190000000000000000e+02,4.875538719799141218e-01
4.500000000000000000e+02,1.700000000000000000e+01,2.190000000000000000e+02,4.872637661480463400e-01
4.510000000000000000e+02,1.700000000000000000e+01,2.220000000000000000e+02,4.869913088037309268e-01
4.520000000000000000e+02,1.800000000000000000e+01,2.270000000000000000e+02,4.867031439727150244e-01
4.530000000000000000e+02,1.800000000000000000e+01,2.290000000000000000e+02,4.863830352913821042e-01
4.540000000000000000e+02,1.900000000000000000e+01,2.300000000000000000e+02,4.860690735598142687e-01
4.550000000000000000e+02,1.900000000000000000e+01,2.310000000000000000e+02,4.857421536451644872e-01
4.560000000000000000e+02,1.900000000000000000e+01,2.310000000000000000e+02,4.854196741698482698e-01
4.570000000000000000e+02,1.900000000000000000e+01,2.320000000000000000e+02,4.851103085076883814e-01
4.580000000000000000e+02,1.900000000000000000e+01,2.330000000000000000e+02,4.848018699664542464e-01
4.590000000000000000e+02,1.800000000000000000e+01,2.340000000000000000e+02,4.844869723139678119e-01
4.600000000000000000e+02,1.800000000000000000e+01,2.340000000000000000e+02,4.841780818775702766e-01
4.610000000000000000e+02,1.800000000000000000e+01,2.360000000000000000e+02,4.838712133001511484e-01
4.620000000000000000e+02,1.800000000000000000e+01,2.360000000000000000e+02,4.835551936390863337e-01
4.630000000000000000e+02,1.800000000000000000e+01,2.380000000000000000e+02,4.832568991815041071e-01
4.640000000000000000e+02,1.800000000000000000e+01,2.400000000000000000e+02,4.829432988466078047e-01
4.650000000000000000e+02,1.800000000000000000e+01,2.400000000000000000e+02,4.826390756129045334e-01
4.660000000000000000e+02,1.800000000000000000e+01,2.420000000000000000e+02,4.823342780710927480e-01
4.670000000000000000e+02,1.800000000000000000e+01,2.420000000000000000e+02,4.820216779606347757e-01
4.680000000000000000e+02,1.800000000000000000e+01,2.430000000000000000e+02,4.817195992331987919e-01
4.690000000000000000e+02,1.800000000000000000e+01,2.430000000000000000e+02,4.814073990899158106e-01
4.700000000000000000e+02,1.800000000000000000e+01,2.440000000000000000e+02,4.811097911122919624e-01
4.710000000000000000e+02,1.800000000000000000e+01,2.460000000000000000e+02,4.808035475986174867e-01
4.720000000000000000e+02,1.800000000000000000e+01,2.450000000000000000e+02,4.804958102035412626e-01
4.730000000000000000e+02,1.800000000000000000e+01,2.450000000000000000e+02,4.802025464330456073e-01
4.740000000000000000e+02,1.800000000000000000e+01,2.470000000000000000e+02,4.799264382027247922e-01
4.750000000000000000e+02,1.800000000000000000e+01,2.480000000000000000e+02,4.796416654693611559e-01
4.760000000000000000e+02,1.800000000000000000e+01,2.520000000000000000e+02,4.793767024508227004e-01
4.770000000000000000e+02,1.800000000000000000e+01,2.530000000000000000e+02,4.790939613232547134e-01
4.780000000000000000e+02,1.800000000000000000e+01,2.570000000000000000e+02,4.788016234193359089e-01
4.790000000000000000e+02,1.700000000000000000e+01,2.590000000000000000e+02,4.784824644538437366e-01
4.800000000000000000e+02,1.700000000000000000e+01,2.600000000000000000e+02,4.781700732325541159e-01
4.810000000000000000e+02,1.700000000000000000e+01,2.600000000000000000e+02,4.778670979767851712e-01
4.820000000000000000e+02,1.700000000000000000e+01,2.610000000000000000e+02,4.775589098913364250e-01
4.830000000000000000e+02,1.700000000000000000e+01,2.620000000000000000e+02,4.772483709952919373e-01
4.840000000000000000e+02,1.700000000000000000e+01,2.630000000000000000e+02,4.769371350250701802e-01
4.850000000000000000e+02,1.700000000000000000e+01,2.650000000000000000e+02,4.766384695744439459e-01
4.860000000000000000e+02,1.700000000000000000e+01,2.680000000000000000e+02,4.763249730425687667e-01
4.870000000000000000e+02,1.700000000000000000e+01,2.690000000000000000e+02,4.760151875871041494e-01
4.880000000000000000e+02,1.700000000000000000e+01,2.700000000000000000e+02,4.756970702435158738e-01
4.890000000000000000e+02,1.700000000000000000e+01,2.720000000000000000e+02,4.753858161077458844e-01
4.900000000000000000e+02,1.700000000000000000e+01,2.730000000000000000e+02,4.750737087242571932e-01
4.910000000000000000e+02,1.700000000000000000e+01,2.730000000000000000e+02,4.747848602648067073e-01
4.920000000000000000e+02,1.700000000000000000e+01,2.740000000000000000e+02,4.744787725678927259e-01
4.930000000000000000e+02,1.700000000000000000e+01,2.740000000000000000e+02,4.741714690851904224e-01
4.940000000000000000e+02,1.700000000000000000e+01,2.750000000000000000e+02,4.738865000368085445e-01
4.950000000000000000e+02,1.700000000000000000e+01,2.800000000000000000e+02,4.735971194113797744e-01
4.960000000000000000e+02,1.700000000000000000e+01,2.820000000000000000e+02,4.732831299629976507e-01
4.970000000000000000e+02,1.700000000000000000e+01,2.830000000000000000e+02,4.729880247412069916e-01
4.980000000000000000e+02,1.700000000000000000e+01,2.840000000000000000e+02,4.726800240120356267e-01
4.990000000000000000e+02,1.700000000000000000e+01,2.860000000000000000e+02,4.723812378853386451e-01
5.000000000000000000e+02,1.700000000000000000e+01,2.870000000000000000e+02,4.720901093022696338e-01
5.010000000000000000e+02,1.700000000000000000e+01,2.880000000000000000e+02,4.717976078260451289e-01
5.020000000000000000e+02,1.700000000000000000e+01,2.930000000000000000e+02,4.715282530447760800e-01
5.030000000000000000e+02,1.700000000000000000e+01,2.940000000000000000e+02,4.712269197462801706e-01
5.040000000000000000e+02,1.700000000000000000e+01,2.940000000000000000e+02,4.709328262387715291e-01
5.050000000000000000e+02,1.700000000000000000e+01,2.960000000000000000e+02,4.706301060297648498e-01
5.060000000000000000e+02,1.700000000000000000e+01,2.960000000000000000e+02,4.703365268662962895e-01
5.070000000000000000e+02,1.700000000000000000e+01,2.970000000000000000e+02,4.700488081140797858e-01
5.080000000000000000e+02,1.800000000000000000e+01,2.970000000000000000e+02,4.697889672622110324e-01
5.090000000000000000e+02,1.800000000000000000e+01,2.990000000000000000e+02,4.695319379167589569e-01
5.100000000000000000e+02,1.800000000000000000e+01,2.990000000000000000e+02,4.692760974980648148e-01
5.110000000000000000e+02,1.800000000000000000e+01,2.990000000000000000e+02,4.690373884571293894e-01
5.120000000000000000e+02,1.800000000000000000e+01,3.000000000000000000e+02,4.688065663559959351e-01
5.130000000000000000e+02,1.700000000000000000e+01,3.040000000000000000e+02,4.685575770799185746e-01
5.140000000000000000e+02,1.700000000000000000e+01,3.030000000000000000e+02,4.682819326247232294e-01
5.150000000000000000e+02,1.800000000000000000e+01,3.040000000000000000e+02,4.680290476914840125e-01
5.160000000000000000e+02,1.800000000000000000e+01,3.030000000000000000e+02,4.677614724844847416e-01
5.170000000000000000e+02,1.800000000000000000e+01,3.050000000000000000e+02,4.675062127288917568e-01
5.180000000000000000e+02,1.800000000000000000e+01,3.060000000000000000e+02,4.672317030992849118e-01
5.190000000000000000e+02,1.800000000000000000e+01,3.060000000000000000e+02,4.669417495487626080e-01
5.200000000000000000e+02,1.800000000000000000e+01,3.100000000000000000e+02,4.666617502173128762e-01
5.210000000000000000e+02,1.800000000000000000e+01,3.110000000000000000e+02,4.663623188459160573e-01
5.220000000000000000e+02,1.800000000000000000e+01,3.120000000000000000e+02,4.660851345361164411e-01
5.230000000000000000e+02,1.800000000000000000e+01,3.120000000000000000e+02,4.657930450507419273e-01
5.240000000000000000e+02,1.800000000000000000e+01,3.160000000000000000e+02,4.654984948671631040e-01
5.250000000000000000e+02,1.800000000000000000e+01,3.190000000000000000e+02,4.652065001330735194e-01
5.260000000000000000e+02,1.800000000000000000e+01,3.200000000000000000e+02,4.649193998178775544e-01
5.270000000000000000e+02,1.800000000000000000e+01,3.220000000000000000e+02,4.646440504558125295e-01
5.280000000000000000e+02,1.800000000000000000e+01,3.230000000000000000e+02,4.643394821793931926e-01
5.290000000000000000e+02,1.800000000000000000e+01,3.250000000000000000e+02,4.640318864658266595e-01
5.300000000000000000e+02,1.800000000000000000e+01,3.250000000000000000e+02,4.637148966793681604e-01
5.310000000000000000e+02,1.800000000000000000e+01,3.260000000000000000e+02,4.634275225145267907e-01
5.320000000000000000e+02,1.800000000000000000e+01,3.260000000000000000e+02,4.631213534081251026e-01
5.330000000000000000e+02,1.800000000000000000e+01,3.260000000000000000e+02,4.628393444057037898e-01
5.340000000000000000e+02,1.800000000000000000e+01,3.270000000000000000e+02,4.625810134315461175e-01
5.350000000000000000e+02,1.800000000000000000e+01,3.270000000000000000e+02,4.623239019344644318e-01
5.360000000000000000e+02,1.800000000000000000e+01,3.280000000000000000e+02,4.620843968062025020e-01
5.370000000000000000e+02,1.800000000000000000e+01,3.290000000000000000e+02,4.618055191756459399e-01
5.380000000000000000e+02,1.900000000000000000e+01,3.330000000000000000e+02,4.615373121438796078e-01
5.390000000000000000e+02,1.900000000000000000e+01,3.340000000000000000e+02,4.612549097564272449e-01
5.400000000000000000e+02,1.900000000000000000e+01,3.350000000000000000e+02,4.609973720399235808e-01
5.410000000000000000e+02,1.900000000000000000e+01,3.350000000000000000e+02,4.607330483497581453e-01
5.420000000000000000e+02,1.900000000000000000e+01,3.350000000000000000e+02,4.605024716978720067e-01
5.430000000000000000e+02,1.900000000000000000e+01,3.360000000000000000e+02,4.602742533433019090e-01
5.440000000000000000e+02,1.900000000000000000e+01,3.400000000000000000e+02,4.600477712973196076e-01
5.450000000000000000e+02,1.900000000000000000e+01,3.410000000000000000e+02,4.597979597893198656e-01
5.460000000000000000e+02,1.900000000000000000e+01,3.420000000000000000e+02,4.595558511813809810e-01
5.470000000000000000e+02,1.900000000000000000e+01,3.430000000000000000e+02,4.593079302325467350e-01
5.480000000000000000e+02,1.900000000000000000e+01,3.450000000000000000e+02,4.590826880991336068e-01
5.490000000000000000e+02,1.900000000000000000e+01,3.450000000000000000e+02,4.588709937201579381e-01
5.500000000000000000e+02,1.900000000000000000e+01,3.460000000000000000e+02,4.586368808896565952e-01
5.510000000000000000e+02,1.900000000000000000e+01,3.490000000000000000e+02,4.584108157416918461e-01
5.520000000000000000e+02,2.000000000000000000e+01,3.520000000000000000e+02,4.581809766018358765e-01
5.530000000000000000e+02,2.000000000000000000e+01,3.540000000000000000e+02,4.579361620774450858e-01
5.540000000000000000e+02,2.000000000000000000e+01,3.540000000000000000e+02,4.576908173450309758e-01
5.550000000000000000e+02,2.000000000000000000e+01,3.550000000000000000e+02,4.574512850691853094e-01
5.560000000000000000e+02,2.100000000000000000e+01,3.580000000000000000e+02,4.571870677246364090e-01
5.570000000000000000e+02,2.100000000000000000e+01,3.570000000000000000e+02,4.568922761772506447e-01
5.580000000000000000e+02,2.100000000000000000e+01,3.570000000000000000e+02,4.566298687327556838e-01
5.590000000000000000e+02,2.100000000000000000e+01,3.570000000000000000e+02,4.563687385594954460e-01
5.600000000000000000e+02,2.100000000000000000e+01,3.590000000000000000e+02,4.561272543841376481e-01
5.610000000000000000e+02,2.100000000000000000e+01,3.600000000000000000e+02,4.558789699500074843e-01
5.620000000000000000e+02,2.100000000000000000e+01,3.630000000000000000e+02,4.556402015475286560e-01
5.630000000000000000e+02,2.100000000000000000e+01,3.630000000000000000e+02,4.553977482480297545e-01
5.640000000000000000e+02,2.100000000000000000e+01,3.650000000000000000e+02,4.551546490309084647e-01
5.650000000000000000e+02,2.100000000000000000e+01,3.650000000000000000e+02,4.549020133459453774e-01
5.660000000000000000e+02,2.100000000000000000e+01,3.670000000000000000e+02,4.546757819162999814e-01
5.670000000000000000e+02,2.100000000000000000e+01,3.690000000000000000e+02,4.544394655224543444e-01
5.680000000000000000e+02,2.100000000000000000e+01,3.710000000000000000e+02,4.541811084504980278e-01
5.690000000000000000e+02,2.100000000000000000e+01,3.710000000000000000e+02,4.539204942776683960e-01
5.700000000000000000e+02,2.100000000000000000e+01,3.710000000000000000e+02,4.536766517921499431e-01
5.710000000000000000e+02,2.100000000000000000e+01,3.730000000000000000e+02,4.534470806529990461e-01
5.720000000000000000e+02,2.100000000000000000e+01,3.730000000000000000e+02,4.531758163660476457e-01
5.730000000000000000e+02,2.100000000000000000e+01,3.750000000000000000e+02,4.529243358925677532e-01
5.740000000000000000e+02,2.100000000000000000e+01,3.780000000000000000e+02,4.526440907196119245e-01
5.750000000000000000e+02,2.100000000000000000e+01,3.800000000000000000e+02,4.523656575244928701e-01
5.760000000000000000e+02,2.100000000000000000e+01,3.810000000000000000e+02,4.520875616770161920e-01
5.770000000000000000e+02,2.300000000000000000e+01,3.810000000000000000e+02,4.518062819771808680e-01
5.780000000000000000e+02,2.300000000000000000e+01,3.810000000000000000e+02,4.515221459674657600e-01
5.790000000000000000e+02,2.300000000000000000e+01,3.830000000000000000e+02,4.512377165530786494e-01
5.800000000000000000e+02,2.300000000000000000e+01,3.860000000000000000e+02,4.509395251517739345e-01
5.810000000000000000e+02,2.300000000000000000e+01,3.860000000000000000e+02,4.506246014089964058e-01
5.820000000000000000e+02,2.300000000000000000e+01,3.890000000000000000e+02,4.503206482627569174e-01
5.830000000000000000e+02,2.300000000000000000e+01,3.890000000000000000e+02,4.500352557421540278e-01
5.840000000000000000e+02,2.300000000000000000e+01,3.910000000000000000e+02,4.497514372692976159e-01
5.850000000000000000e+02,2.300000000000000000e+01,3.900000000000000000e+02,4.494883872991817797e-01
5.860000000000000000e+02,2.300000000000000000e+01,3.910000000000000000e+02,4.492186979553324799e-01
5.870000000000000000e+02,2.300000000000000000e+01,3.920000000000000000e+02,4.489767597337595006e-01
5.880000000000000000e+02,2.300000000000000000e+01,3.940000000000000000e+02,4.487085767612946641e-01
5.890000000000000000e+02,2.300000000000000000e+01,3.950000000000000000e+02,4.484448488827246782e-01
5.900000000000000000e+02,2.300000000000000000e+01,3.980000000000000000e+02,4.481713662159461098e-01
5.910000000000000000e+02,2.300000000000000000e+01,4.000000000000000000e+02,4.478985479529564717e-01
5.920000000000000000e+02,2.300000000000000000e+01,3.990000000000000000e+02,4.476311275394516676e-01
5.930000000000000000e+02,2.400000000000000000e+01,4.010000000000000000e+02,4.473774110225232081e-01
5.940000000000000000e+02,2.400000000000000000e+01,4.030000000000000000e+02,4.470990907240876555e-01
